C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_charge_time,predicted_charge_time_se,predicted_SOH200,predicted_SOH200_se,predicted_slope50_200,predicted_slope50_200_se,predicted_degradation_rate,predicted_degradation_rate_se,predicted_EOL,predicted_EOL_se,stress_p,soc_weighted_stress
4.05,36.0,5.5,5.333333333333333,4.8,10.133333333333333,0.5333333333333332,0.2915020954834268,4,True,True,True,True,10.357040880296646,0.432879390839616,0.9940605533230324,0.0006294745090850428,-0.003584865224095315,0.00034027790669786235,0.003584865224095315,0.00034027790669786235,1391.7672884350209,47.52074840782994,2.0,24.018625000000004
4.05,36.0,5.55,5.333333333333333,4.756756756756757,10.09009009009009,0.576576576576576,0.2731037532456848,4,True,True,True,True,10.313797637053403,0.432879390839616,0.9928099399681609,0.0007562567967179124,-0.004293161564708182,0.00040442944429483534,0.004293161564708182,0.00040442944429483534,1344.7122782734975,45.56702043295451,2.0,24.3225
4.05,36.0,5.6,5.333333333333333,4.714285714285714,10.047619047619047,0.6190476190476186,0.2560915655654778,4,True,True,True,True,10.27132659458236,0.432879390839616,0.9912809322052736,0.0009716311918188652,-0.005149798894265639,0.0005139849743181502,0.005149798894265639,0.0005139849743181502,1298.8438344320837,46.63079479013396,2.0,24.629125
4.05,37.0,5.5,5.481481481481482,4.690909090909091,10.172390572390572,0.7905723905723905,0.2965293682632138,4,True,True,True,True,10.396098119353885,0.432879390839616,0.9946730935221202,0.0005835717574567043,-0.003234960324610477,0.0003174073007066783,0.003234960324610477,0.0003174073007066783,1419.303281538132,50.093212862028835,2.0,23.84553125
4.05,37.0,5.55,5.481481481481482,4.648648648648649,10.13013013013013,0.8328328328328327,0.27846338109028207,4,True,True,True,True,10.353837677093443,0.432879390839616,0.993579401049915,0.0006728302397038373,-0.0038582797457068396,0.00036211993316367236,0.0038582797457068396,0.00036211993316367236,1372.389654346974,46.33315576158424,2.0,24.1425
4.05,37.0,5.6,5.481481481481482,4.607142857142858,10.088624338624339,0.8743386243386242,0.2617997030653954,4,True,True,True,True,10.312331885587652,0.432879390839616,0.9922480679785244,0.0008280256902294036,-0.004609045540907651,0.0004409340269936832,0.004609045540907651,0.0004409340269936832,1326.6231071605864,45.65264033671628,2.0,24.442156249999996
4.05,38.0,5.45,5.62962962962963,4.623853211009174,10.253482840638803,1.0057764186204556,0.3212416596918774,4,True,True,True,True,10.477190387602116,0.432879390839616,0.9960124456518659,0.0005110823998819624,-0.0024614805125685265,0.00028255921260194846,0.0024614805125685265,0.00028255921260194846,1495.2473556944155,61.74216301173246,2.0,23.384999999999998
4.05,38.0,5.5,5.62962962962963,4.581818181818182,10.211447811447812,1.0478114478114477,0.30236294537525,4,True,True,True,True,10.435155358411125,0.432879390839616,0.9952224619282943,0.000550132221629234,-0.0029192082958836773,0.00030106257391184,0.0029192082958836773,0.00030106257391184,1447.3840718372078,53.69467300175454,2.0,23.6724375
4.05,38.0,5.55,5.62962962962963,4.54054054054054,10.17017017017017,1.0890890890890894,0.284667418405492,4,True,True,True,True,10.393877717133483,0.432879390839616,0.9942665164553172,0.0006129236780496604,-0.003467449890193807,0.0003319913603731225,0.003467449890193807,0.0003319913603731225,1400.6366966298617,48.23894667370493,2.0,23.9625
4.05,38.0,5.6,5.62962962962963,4.5,10.12962962962963,1.1296296296296298,0.26838921181475417,4,True,True,True,True,10.353337176592943,0.432879390839616,0.9931079271912617,0.0007218827298977346,-0.004125073859061837,0.00038696998791959756,0.004125073859061837,0.00038696998791959756,1354.9965144361875,45.72349928372337,2.0,24.255187499999998
4.05,39.0,5.45,5.777777777777779,4.513761467889908,10.291539245667686,1.2640163098878707,0.32745591815856934,4,True,True,True,True,10.515246792630998,0.432879390839616,0.99640826167442,0.0004934497859292276,-0.0022302629400690844,0.00027442464028737656,0.0022302629400690844,0.00027442464028737656,1523.649994165567,67.43851169823365,2.0,23.21875
4.05,39.0,5.5,5.777777777777779,4.472727272727273,10.250505050505051,1.305050505050506,0.3089571574692454,4,True,True,True,True,10.474212597468364,0.432879390839616,0.9957151735024112,0.0005248839233868486,-0.0026342756076250156,0.00028901474495521056,0.0026342756076250156,0.00028901474495521056,1476.0204380967396,58.25146979731946,2.0,23.499343749999998
4.05,39.0,5.55,5.777777777777779,4.4324324324324325,10.21021021021021,1.345345345345346,0.2916619850394067,4,True,True,True,True,10.433917757173523,0.432879390839616,0.9948800985994126,0.0005701988274475787,-0.0031162096927739454,0.00031082801595304046,0.0031162096927739454,0.00031082801595304046,1429.4651302072725,51.288828007192,2.0,23.7825
4.05,40.0,5.45,5.9259259259259265,4.4036697247706424,10.329595650696568,1.522256201155284,0.3343591522220012,4,True,True,True,True,10.553303197659881,0.432879390839616,0.9967647878691668,0.00047737008916261064,-0.002020764639999208,0.0002670526764387993,0.002020764639999208,0.0002670526764387993,1552.5921486365633,73.80644949574845,2.0,23.052500000000002
4.05,40.0,5.5,5.9259259259259265,4.363636363636363,10.28956228956229,1.5622895622895632,0.31626442969297036,4,True,True,True,True,10.513269836525604,0.432879390839616,0.9961570713118599,0.0005045911935101467,-0.0023771541026083314,0.0002795525365732043,0.0023771541026083314,0.0002795525365732043,1505.2233723381262,63.67409502074175,2.0,23.32625
4.05,40.0,5.55,5.9259259259259265,4.324324324324325,10.25025025025025,1.601601601601602,0.2993916796684083,4,True,True,True,True,10.473957797213563,0.432879390839616,0.9954280168160514,0.000539150211672526,-0.0028005488635325366,0.0002957856292401668,0.0028005488635325366,0.0002957856292401668,1458.8869214944489,55.42571107377421,2.0,23.6025
4.05,41.0,5.4,6.0740740740740735,4.333333333333333,10.407407407407407,1.7407407407407405,0.36063845007301293,4,True,True,True,True,10.63111495437072,0.432879390839616,0.9975323933658575,0.0004370935151608788,-0.0015650400201060231,0.0002482862340452033,0.0015650400201060231,0.0002482862340452033,1630.1582303755313,93.02778530313007,2.0,22.62178125
4.05,41.0,5.45,6.0740740740740735,4.293577981651376,10.36765205572545,1.7804960924226974,0.3419096327017169,4,True,True,True,True,10.591359602688764,0.432879390839616,0.9970859242565228,0.0004618670799142987,-0.001830945426616211,0.000259908409859218,0.001830945426616211,0.000259908409859218,1582.0840673635453,80.78490459544878,2.0,22.88625
4.05,41.0,5.5,6.0740740740740735,4.254545454545455,10.328619528619528,1.8195286195286187,0.32423655523186684,4,True,True,True,True,10.552327075582841,0.432879390839616,0.9965533958235088,0.0004869850608003095,-0.002145129238258509,0.00027146037877375347,0.002145129238258509,0.00027146037877375347,1535.0040840589404,69.87442560226377,2.0,23.153156250000002
4.05,41.0,5.55,6.0740740740740735,4.216216216216217,10.29029029029029,1.8578578578578568,0.3078011242901469,4,True,True,True,True,10.513997837253603,0.432879390839616,0.9959172982839257,0.0005154188683608499,-0.002516863340493541,0.00028457782546891273,0.002516863340493541,0.00028457782546891273,1488.9142832039147,60.55734757703057,2.0,23.4225
4.05,42.0,5.45,6.222222222222222,4.18348623853211,10.405708460754333,2.0387359836901124,0.35006548118301317,4,True,True,True,True,10.629416007717646,0.432879390839616,0.9973751837297495,0.0004463713423736437,-0.001658956757699468,0.0002526743869658043,0.001658956757699468,0.0002526743869658043,1612.136193271119,88.32499269871715,2.0,22.72
4.05,42.0,5.5,6.222222222222222,4.1454545454545455,10.367676767676768,2.076767676767677,0.3328257621193092,4,True,True,True,True,10.59138431464008,0.432879390839616,0.9969088470504104,0.0004705855778925412,-0.001935751428055267,0.0002639346849775984,0.001935751428055267,0.0002639346849775984,1565.3740045356753,76.77515873376647,2.0,22.9800625
4.05,42.0,5.55,6.222222222222222,4.108108108108109,10.33033033033033,2.1141141141141135,0.316836197894038,4,True,True,True,True,10.554037877293643,0.432879390839616,0.9963542181517737,0.0004958446226174367,-0.002261914140191081,0.00027552423462500587,0.002261914140191081,0.00027552423462500587,1519.5596794148535,66.58205229872578,2.0,23.2425
4.05,43.0,5.5,6.370370370370371,4.036363636363636,10.406734006734007,2.334006734006735,0.3419855582243709,4,True,True,True,True,10.63044155369732,0.432879390839616,0.9972276402892645,0.0004544996787667854,-0.0017468101801922573,0.00025648293555722906,0.0017468101801922573,0.00025648293555722906,1596.3447912116221,84.3131253386079,2.0,22.806968750000003
4.05,43.0,5.55,6.370370370370371,4.0,10.37037037037037,2.370370370370371,0.3264449576876408,4,True,True,True,True,10.594077917333683,0.432879390839616,0.9967443800186223,0.0004783134966943711,-0.002032790376529975,0.00026748552559619133,0.002032790376529975,0.00026748552559619133,1550.835830746834,73.40560858931673,2.0,23.0625
4.05,44.0,5.5,6.518518518518518,3.927272727272727,10.445791245791245,2.5912457912457914,0.35167136087522693,4,True,True,True,True,10.669498792754558,0.432879390839616,0.9975135561096291,0.00043824253479296093,-0.0015763107604620465,0.0002488321336418788,0.0015763107604620465,0.0002488321336418788,1627.9283321715611,92.43908373295803,2.0,22.633875
4.05,44.0,5.55,6.518518518518518,3.8918918918918917,10.41041041041041,2.6266266266266265,0.3365782738464934,4,True,True,True,True,10.634117957373723,0.432879390839616,0.9970927878012498,0.00046151899823891824,-0.0018268760257026367,0.0002597470878866208,0.0018268760257026367,0.0002597470878866208,1582.755719640027,80.94895179693115,2.0,22.8825
4.05,45.0,5.55,6.666666666666667,3.7837837837837838,10.45045045045045,2.882882882882883,0.34719021929390315,4,True,True,True,True,10.674157997413763,0.432879390839616,0.9974039099105831,0.00044472681788022383,-0.0016418200577003011,0.0002518998312094769,0.0016418200577003011,0.0002518998312094769,1615.3325957440863,89.14972408710504,2.0,22.7025
4.05,46.0,5.55,6.814814814814816,3.6756756756756763,10.490490490490492,3.1391391391391394,0.35823826183599655,4,True,True,True,True,10.714198037453805,0.432879390839616,0.9976817365601088,0.00042758321984358386,-0.0014755095933946985,0.00024374104249896982,0.0014755095933946985,0.00024374104249896982,1648.5799814179597,97.96081189609524,2.0,22.5225
4.1,30.0,5.6,4.390243902439025,5.357142857142858,9.747386759581882,-0.9668989547038329,0.2636680157382743,4,True,True,True,True,9.971094306545195,0.432879390839616,0.9805659699593504,0.0036087971415913176,-0.01097093311044209,0.0018246178838738302,0.01097093311044209,0.0018246178838738302,1124.3501332886394,67.26446045363564,2.0,25.903749999999995
4.1,31.0,5.6,4.536585365853659,5.25,9.786585365853659,-0.713414634146341,0.26315789473684215,4,True,True,True,True,10.010292912816972,0.432879390839616,0.9826661974618889,0.0029879604809175124,-0.009848654131507062,0.001520500789448753,0.009848654131507062,0.001520500789448753,1147.7354826542428,63.73930142307022,2.0,25.721874999999997
4.1,32.0,5.55,4.682926829268293,5.189189189189189,9.872116018457483,-0.5062623599208953,0.2802206141711586,4,True,True,True,True,10.095823565420796,0.432879390839616,0.9874722009501007,0.0017320463564547235,-0.007249601996207507,0.0008976926241935732,0.007249601996207507,0.0008976926241935732,1216.8153933844535,54.19932960357581,2.0,25.205499999999997
4.1,32.0,5.6,4.682926829268293,5.142857142857142,9.825783972125436,-0.45993031358884906,0.2636680157382743,4,True,True,True,True,10.049491519088749,0.432879390839616,0.9845394542561805,0.0024681198661494455,-0.0088411794352962,0.0012640969753696066,0.0088411794352962,0.0012640969753696066,1171.6072237129326,60.257062361409,2.0,25.539999999999996
4.1,33.0,5.55,4.829268292682928,5.081081081081081,9.910349373764008,-0.25181278839815313,0.28165551208800665,4,True,True,True,True,10.134056920727321,0.432879390839616,0.9887770021535361,0.0014420681648473449,-0.006534964520976633,0.0007520537889834131,0.006534964520976633,0.0007520537889834131,1241.1445721825007,51.37877780353435,2.0,25.030593749999998
4.1,34.0,5.5,4.975609756097562,5.0181818181818185,9.993791574279381,-0.04257206208425668,0.3017637551613284,4,True,True,True,True,10.217499121242694,0.432879390839616,0.9917665028990084,0.000896485920410893,-0.00487875054617088,0.00047576940302883396,0.00487875054617088,0.00047576940302883396,1312.309491987882,46.034125064696006,2.0,24.537999999999997
4.1,34.0,5.55,4.975609756097562,4.972972972972974,9.948582729070536,0.002636783124588149,0.28403090024628863,4,True,True,True,True,10.172290276033848,0.432879390839616,0.9899459050899491,0.0012066798437822014,-0.0058907732193800525,0.0006332134648000267,0.0058907732193800525,0.0006332134648000267,1265.9601920168839,48.950103473752634,2.0,24.8556875
4.1,35.0,5.5,5.121951219512195,4.909090909090909,10.031042128603104,0.21286031042128606,0.304864853100993,4,True,True,True,True,10.254749675566417,0.432879390839616,0.99259193992711,0.0007830369006102031,-0.004415880660437487,0.0004180457580418313,0.004415880660437487,0.0004180457580418313,1337.5020743846844,45.54667565617504,2.0,24.369999999999997
4.1,35.0,5.55,5.121951219512195,4.864864864864865,9.986816084377061,0.2570863546473303,0.28732345365796547,4,True,True,True,True,10.210523631340374,0.432879390839616,0.9909930638993965,0.0010189195527180034,-0.005310083782517486,0.000538013220634195,0.005310083782517486,0.000538013220634195,1291.2719788583745,47.061420116630515,2.0,24.680781249999995
4.1,36.0,5.45,5.2682926829268295,4.844036697247706,10.112329380174536,0.4242559856791237,0.3273135140674357,4,True,True,True,True,10.33603692713785,0.432879390839616,0.9944844460812955,0.0005966609610231931,-0.003342953073964935,0.00032388999200281594,0.003342953073964935,0.00032388999200281594,1410.4403833740487,49.15613289911609,2.0,23.900875
4.1,36.0,5.5,5.2682926829268295,4.8,10.06829268292683,0.4682926829268297,0.3088062229061744,4,True,True,True,True,10.292000229890142,0.432879390839616,0.9933346239914341,0.0006974789233715569,-0.003996925405938315,0.000374594362740194,0.003996925405938315,0.000374594362740194,1363.1782821851702,45.95614381126612,2.0,24.202
4.1,36.0,5.55,5.2682926829268295,4.756756756756757,10.025049439683587,0.5115359261700725,0.2915020954834268,4,True,True,True,True,10.2487569866469,0.432879390839616,0.9919311585333,0.0008723795826118202,-0.0047866364443618446,0.0004635040281320482,0.0047866364443618446,0.0004635040281320482,1317.089853140169,45.87691444874678,2.0,24.505875
4.1,37.0,5.45,5.414634146341464,4.73394495412844,10.148579100469904,0.6806891922130234,0.33179863029030904,4,True,True,True,True,10.372286647433217,0.432879390839616,0.995015997148844,0.0005619446874940339,-0.0030381032935046445,0.00030679380299671304,0.0030381032935046445,0.00030679380299671304,1436.4037075165527,52.17666204090331,2.0,23.739718749999998
4.1,37.0,5.5,5.414634146341464,4.690909090909091,10.105543237250554,0.7237250554323724,0.31355617977793016,4,True,True,True,True,10.329250784213867,0.432879390839616,0.994002851367506,0.0006343233709493248,-0.0036177183961879087,0.0003427120843319206,0.0036177183961879087,0.0003427120843319206,1389.3473996114747,47.34359577115261,2.0,24.034
4.1,37.0,5.55,5.414634146341464,4.648648648648649,10.063282794990112,0.7659854976928147,0.2965293682632138,4,True,True,True,True,10.286990341953425,0.432879390839616,0.9927715482948332,0.0007608735983991502,-0.004314788502193941,0.0004067761705322367,0.004314788502193941,0.0004067761705322367,1343.4239336460168,45.55801560471539,2.0,24.33096875
4.1,38.0,5.4,5.560975609756098,4.666666666666666,10.227642276422763,0.894308943089432,0.35600830087623375,4,True,True,True,True,10.451349823386076,0.432879390839616,0.9962348111760692,0.0005011348591903622,-0.002331752946906781,0.00027795797983096545,0.002331752946906781,0.00027795797983096545,1510.7705852925362,64.78147914955915,2.0,23.293750000000003
4.1,38.0,5.45,5.560975609756098,4.623853211009174,10.184828820765272,0.9371223987469239,0.33702227753657615,4,True,True,True,True,10.408536367728585,0.432879390839616,0.9954963209885245,0.000535653069908959,-0.0027610533016116756,0.0002941167233206429,0.0027610533016116756,0.0002941167233206429,1462.8449633805778,56.05301224274676,2.0,23.5785625
4.1,38.0,5.5,5.560975609756098,4.581818181818182,10.142793791574281,0.979157427937916,0.31907861471798044,4,True,True,True,True,10.366501338537594,0.432879390839616,0.994604086600065,0.0005882567626258117,-0.003274488529275901,0.0003197232291854935,0.003274488529275901,0.0003197232291854935,1416.018889116192,49.73424061235003,2.0,23.866
4.1,38.0,5.55,5.560975609756098,4.54054054054054,10.10151615029664,1.0204350692155577,0.30236294537525,4,True,True,True,True,10.325223697259952,0.432879390839616,0.9935244093876963,0.0006782141634870088,-0.003889453488909589,0.00036484198713679383,0.003889453488909589,0.00036484198713679383,1370.2845414760532,46.236261950789455,2.0,24.156062499999997
