battery_id,strategy,strategy_code,penalty,prior_source,prior_peer_n,prior_d1,prior_d2,fitted_a,fitted_d1,fitted_d2,early_fit_rmse,future_MAE,future_RMSE,future_MaxAE,cycle200_error,selected
19,5_3C_54PER_4C_NEWSTRUCTURE,S5,1.0,leave_target_out_policy_parameter_model,6,0.0008438872170874177,0.0009706861456828329,1.000128912199492,0.00025885260896541776,0.0008918708528634907,0.0005752619484708786,0.0009025415873439923,0.0009250691056498212,0.0013107784298926894,-0.0013107784298926894,False
19,5_3C_54PER_4C_NEWSTRUCTURE,S5,3.0,leave_target_out_policy_parameter_model,6,0.0008438872170874177,0.0009706861456828329,1.0004040424809502,0.0005809934477790961,0.0009328807229472497,0.0007050949699511293,0.001319933933653128,0.0013461469554506941,0.0018439693063970752,-0.0018439693063970752,False
19,5_3C_54PER_4C_NEWSTRUCTURE,S5,10.0,leave_target_out_policy_parameter_model,6,0.0008438872170874177,0.0009706861456828329,1.0005550875636853,0.0007556984048646896,0.0009575034010692956,0.0007826019464956675,0.0015518472820579764,0.0015805559334474077,0.002140824850321188,-0.002140824850321188,False
20,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,0.0,leave_target_out_policy_parameter_model,4,0.0028528539396124072,0.0008700978855540672,0.9997526187700527,1.9298071443156797e-13,0.0009574482098448361,0.00038750414765863537,0.00023622995977880867,0.000393647609102699,0.0013770113650032334,-0.00011398456971256632,True
20,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,0.01,leave_target_out_policy_parameter_model,4,0.0028528539396124072,0.0008700978855540672,0.9997465145240925,5.248757316696634e-10,0.0009494004336105252,0.0003875341369300117,0.0002468876718984303,0.00040395048230080474,0.0013917669150806944,-8.789876010117936e-05,False
20,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,0.03,leave_target_out_policy_parameter_model,4,0.0028528539396124072,0.0008700978855540672,0.9998360826164745,0.0002505314825572504,0.0008178122381848932,0.00040733541657841075,0.00029398334640161393,0.000438782369397626,0.0014413328586677654,2.6960198620362696e-05,False
20,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,0.1,leave_target_out_policy_parameter_model,4,0.0028528539396124072,0.0008700978855540672,1.000120507673832,0.0007694306186450293,0.0006755370613466408,0.0004695564628212006,0.00018831064469740922,0.00034239372091206987,0.00125369463872127,-0.00015731230884474812,False
20,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,0.3,leave_target_out_policy_parameter_model,4,0.0028528539396124072,0.0008700978855540672,1.0005358237639104,0.0013054022501287307,0.0006883801743823478,0.0006179492002692064,0.0005430967689844257,0.0005637437616015484,0.0008653119338765114,-0.0008653119338765114,False
20,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,1.0,leave_target_out_policy_parameter_model,4,0.0028528539396124072,0.0008700978855540672,1.0011413837044625,0.0020304302769850856,0.0007626976648705243,0.0009155103162184135,0.0013497054914163266,0.0014077296288452041,0.0020070780089898044,-0.0020070780089898044,False
20,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,3.0,leave_target_out_policy_parameter_model,4,0.0028528539396124072,0.0008700978855540672,1.0015585307950772,0.002520628781760028,0.0008227406909578151,0.0011439108556900682,0.0019789773364682086,0.002033357939763494,0.0028105000322741214,-0.0028105000322741214,False
20,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,10.0,leave_target_out_policy_parameter_model,4,0.0028528539396124072,0.0008700978855540672,1.0017548938690635,0.002747935595291078,0.0008543625659589995,0.0012550599938696535,0.0022795924113263254,0.002334537020621262,0.0031952380853547124,-0.0031952380853547124,False
21,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.0,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,0.9997244998819381,1.4292594520797404e-09,0.001850629297952224,0.0002760518025740039,0.00044911735296736754,0.0005132296241991861,0.0009988433683896236,-0.0009988433683896236,True
21,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.01,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.0000654716507447,0.0012673327767410568,0.001037510541716017,0.0003535782150414312,0.00018718097135965504,0.00021620075666248728,0.00045560170122449506,5.9940730398388986e-05,False
21,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.03,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.000225539327096,0.0016419214354652276,0.0008753848194265149,0.00038354505694347327,0.0001937830778804428,0.0002238670351506687,0.0005017045520695484,0.00011933397845953486,False
21,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.1,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.000469097336493,0.0019977367772114046,0.0008420874774074544,0.0004407829800112656,0.00011966394942234614,0.00013539204892072532,0.0002610952134729505,-0.00021554932755973866,False
21,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.3,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.0007558773712142,0.0023481995229628367,0.0008710789039517868,0.0005480080748548777,0.0005013886789045041,0.0005170865536738544,0.0007456604905187181,-0.0007456604905187181,False
21,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1.0,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.0009985263618808,0.0026330109432813934,0.0009072385784602137,0.0006613015054587033,0.0008707094575964036,0.000886394154684551,0.0012172730385228148,-0.0012172730385228148,False
21,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,3.0,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.0011041760476562,0.002755579905929944,0.0009244027588542484,0.0007146649246737491,0.0010333918500440276,0.0010501711344060609,0.001425417999620704,-0.001425417999620704,False
21,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,10.0,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.0011470403522196,0.0028051238761286667,0.000931548723709383,0.000736839928688829,0.001099635778300483,0.0011169515422485387,0.001510225494875339,-0.001510225494875339,False
22,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.0,leave_target_out_policy_parameter_model,6,0.0014961691008385678,0.0009871979500183608,0.9996636697788371,1.1391598832614883e-12,0.0007781615441710217,0.00031635814846860886,0.00010554091828855583,0.00012255160422313172,0.0002746111597420331,-0.0002320931001251747,True
22,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.01,leave_target_out_policy_parameter_model,6,0.0014961691008385678,0.0009871979500183608,0.9996741183406994,8.323639397996883e-14,0.0007919357415233584,0.00031650904919861873,0.00011769508861066758,0.0001398831034886061,0.0003078047628913838,-0.00027674132556043674,False
22,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.03,leave_target_out_policy_parameter_model,6,0.0014961691008385678,0.0009871979500183608,0.9996913374108946,3.034368011363474e-14,0.000814635352514821,0.0003173524648149718,0.00014760453775098048,0.00017837596582323938,0.0003625071400673585,-0.0003503206992254704,False
22,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.1,leave_target_out_policy_parameter_model,6,0.0014961691008385678,0.0009871979500183608,0.9997749368020472,9.571222430517579e-05,0.0008294567061742492,0.0003296152818351214,0.0002590866129488045,0.00029268018519727453,0.0005174311712600188,-0.0005174311712600188,False
22,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.3,leave_target_out_policy_parameter_model,6,0.0014961691008385678,0.0009871979500183608,1.0000109852286416,0.0003978855850367565,0.0008394438499275034,0.00039636203762161783,0.000584321069145588,0.000609028077599955,0.0009256780411419641,-0.0009256780411419641,False
22,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1.0,leave_target_out_policy_parameter_model,6,0.0014961691008385678,0.0009871979500183608,1.0003943768840466,0.0008497398646889436,0.0008943608305412966,0.0005681181713682033,0.0011642229938664105,0.0011912082319162627,0.0016656628674963647,-0.0016656628674963647,False
22,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,3.0,leave_target_out_policy_parameter_model,6,0.0014961691008385678,0.0009871979500183608,1.0007027824688914,0.0012080967194903597,0.0009435879198372158,0.0007315971276468057,0.0016373795090413768,0.001669028529626501,0.0022708793494380375,-0.0022708793494380375,False
22,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,10.0,leave_target_out_policy_parameter_model,6,0.0014961691008385678,0.0009871979500183608,1.0008699163848944,0.0014004111090003349,0.0009721471173478265,0.0008248274735849191,0.001896315134229185,0.0019308812098590524,0.00260261100249759,-0.00260261100249759,False
23,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.0,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,0.9996685459546737,7.012224925700823e-19,0.0017436938632306254,0.00047563926867049555,0.00022706286727066204,0.00026787759605782324,0.000624010598248792,-0.000624010598248792,True
23,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.01,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,0.9999032470757485,0.0009548958721170271,0.001101617290353706,0.0005416529551600005,0.00036917407409359893,0.00039063210912977924,0.0006253905785503777,0.0002692050700996429,False
23,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.03,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.0001122062975296,0.001446468841545589,0.0008872923256443322,0.0005791692155267985,0.0003837531416184614,0.00040652474038916264,0.0006907531882531792,0.00035231821186110235,False
23,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.1,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.0004165989064466,0.0018953710994973076,0.0008412593881383092,0.0006424682826185531,9.5492723013606e-05,0.00012217411949798368,0.0002948266390310206,-5.696194510129704e-05,False
23,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.3,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.000752668596735,0.0023100324723733887,0.0008709913283982308,0.000752975117506433,0.0004340440089440012,0.000453044145840665,0.0006691427616047907,-0.0006691427616047907,False
23,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1.0,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.0010183192311315,0.002624356168365143,0.0009078124236557083,0.0008642488340624014,0.0008342081542421398,0.000851709790154313,0.0011794239002216322,-0.0011794239002216322,False
23,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,3.0,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.00112878502734,0.002753427193162236,0.0009247321597740329,0.00091496857842944,0.0010027275702949924,0.001021187534955066,0.0013947790980806118,-0.0013947790980806118,False
23,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,10.0,leave_target_out_policy_parameter_model,6,0.0028275768294990797,0.0009348239601369383,1.001172741869612,0.002804581652837585,0.0009316668392675512,0.0009357414380579698,0.0010700502056608175,0.0010890043353412276,0.0014808698931334519,-0.0014808698931334519,False
26,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.0,leave_target_out_policy_parameter_model,6,0.0008711203724611695,0.00094311516620941,0.9983683915155316,1.1318463387903987e-14,0.0009712425025093229,0.0005519509666067347,0.00021722588566699396,0.00025372570205820015,0.0005033299132212177,0.00013927890547160704,True
26,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.01,leave_target_out_policy_parameter_model,6,0.0008711203724611695,0.00094311516620941,0.9983663428528676,7.759482549715315e-14,0.0009685449181221424,0.0005519472620286807,0.00022285351001476216,0.0002590170408951012,0.0005099245805735286,0.0001480205802237844,False
26,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.03,leave_target_out_policy_parameter_model,6,0.0008711203724611695,0.00094311516620941,0.9983632347483221,4.5047138339604537e-14,0.0009644522862169325,0.0005519531116496885,0.00023136992176004512,0.00026710850372787935,0.0005199296779738738,0.00016128300336426538,False
26,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.1,leave_target_out_policy_parameter_model,6,0.0008711203724611695,0.00094311516620941,0.9984548811936175,0.000184740076339108,0.0009010974870791326,0.0005601616406977267,0.00020141820125177512,0.0002374783105727195,0.0004838864986201896,0.00013686849262262157,False
26,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.3,leave_target_out_policy_parameter_model,6,0.0008711203724611695,0.00094311516620941,0.9986093725030232,0.0003996213749496777,0.0008904417211096089,0.0005800097437109659,9.228833131840863e-05,0.00011936709725288653,0.00028788242325594737,-9.577973131469353e-05,False
26,5_3C_54PER_4C_NEWSTRUCTURE,S5,1.0,leave_target_out_policy_parameter_model,6,0.0008711203724611695,0.00094311516620941,0.998802397741599,0.000633444309005589,0.0009115990882190341,0.0006224533542070499,0.00025965739340983563,0.00029273372913130876,0.0005417418184887612,-0.0004550298292883559,False
26,5_3C_54PER_4C_NEWSTRUCTURE,S5,3.0,leave_target_out_policy_parameter_model,6,0.0008711203724611695,0.00094311516620941,0.9989211459410784,0.0007725119756610733,0.00092934959692369,0.0006576024869462231,0.0004400146138276284,0.0004657976257874166,0.0007575130855285162,-0.0006854189979386138,False
26,5_3C_54PER_4C_NEWSTRUCTURE,S5,10.0,leave_target_out_policy_parameter_model,6,0.0008711203724611695,0.00094311516620941,0.9989782949298841,0.0008388079105230976,0.0009385153115280963,0.000676640711926941,0.0005276364968358438,0.0005521385706613507,0.0008624566213364382,-0.0007975247372745686,False
27,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.0,leave_target_out_policy_parameter_model,6,0.002652913069553719,0.0010221558401096187,0.9998502382971207,0.0013420134980120727,0.0010981444869155126,0.00025454199929494513,0.00048299794214243794,0.000519754344803979,0.0007875661354990182,-0.0006971182465653758,True
27,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.01,leave_target_out_policy_parameter_model,6,0.002652913069553719,0.0010221558401096187,0.9999950661702018,0.0017287851375135917,0.0009038285326465459,0.00025979267667530103,0.0004144096695915489,0.0004444380635336648,0.0006580565433380592,-0.0005485698354114055,False
27,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.03,leave_target_out_policy_parameter_model,6,0.002652913069553719,0.0010221558401096187,1.0001026171071168,0.0018689987232256462,0.0009060430098638471,0.00027633531437082245,0.000559800337280525,0.000586535200797434,0.0008323426481804397,-0.0007303039787899257,False
27,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.1,leave_target_out_policy_parameter_model,6,0.002652913069553719,0.0010221558401096187,1.000316239801912,0.002118997131306762,0.000938846684163925,0.0003456526805287696,0.0008866441221209853,0.0009125446963084757,0.0012330880586716164,-0.001147892797357053,False
27,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,0.3,leave_target_out_policy_parameter_model,6,0.002652913069553719,0.0010221558401096187,1.000536633163884,0.0023720107254956374,0.0009775841231354217,0.00044725158017570345,0.001230408605585236,0.001258419198809047,0.0016655278689373665,-0.0015884763796488732,False
27,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1.0,leave_target_out_policy_parameter_model,6,0.002652913069553719,0.0010221558401096187,1.0006900697001502,0.0025474286714419416,0.001005281667810206,0.0005270645536386724,0.0014707164958597096,0.0015008927889733781,0.0019680043197880526,-0.0018966659139744158,False
27,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,3.0,leave_target_out_policy_parameter_model,6,0.002652913069553719,0.0010221558401096187,1.000749312965,0.0026150541002714213,0.001016081456017593,0.0005590993749226695,0.0015636443818684764,0.001594745426798758,0.0020849988937088337,-0.002015872659613116,False
27,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,10.0,leave_target_out_policy_parameter_model,6,0.002652913069553719,0.0010221558401096187,1.0007722693075656,0.002641243540437733,0.0010202813170206548,0.0005716556840666405,0.0015996736457861527,0.0016311433896283112,0.0021303627777489176,-0.002062094641392398,False
28,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.0,leave_target_out_policy_parameter_model,6,0.001401441765177393,0.0009871979500183608,1.0000574121611139,0.0016536191705357048,0.0009647669885050949,0.0002102542265324979,0.0004943544274823064,0.0005264708784563805,0.0007899479053747882,-0.0005913394339778222,True
28,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.01,leave_target_out_policy_parameter_model,6,0.001401441765177393,0.0009871979500183608,1.0000271218332182,0.0015694257418953908,0.0010086962832826908,0.00021052413559817374,0.0005131034418253578,0.0005467086945056565,0.0008196872448456016,-0.0006289600837032783,False
28,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.03,leave_target_out_policy_parameter_model,6,0.001401441765177393,0.0009871979500183608,1.0000066742845994,0.0015423070690130406,0.0010087334698852663,0.00021127877173081954,0.00048607302961216846,0.0005203886327863186,0.0007884737887038362,-0.0005953190329676117,False
28,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.1,leave_target_out_policy_parameter_model,6,0.001401441765177393,0.0009871979500183608,0.999967060943749,0.0014959872760454836,0.0010026086563024554,0.00021479982820701463,0.00042540300560629297,0.00046142877416087365,0.000717272392554813,-0.000517793533551747,False
28,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,0.3,leave_target_out_policy_parameter_model,6,0.001401441765177393,0.0009871979500183608,0.9999273145631548,0.0014506154472644485,0.0009953634969483707,0.00022099970736366232,0.00036305567430670036,0.00040156979776631303,0.0006439275143377277,-0.0004378156191675586,False
28,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1.0,leave_target_out_policy_parameter_model,6,0.001401441765177393,0.0009871979500183608,0.9999001982707786,0.0014198135639900912,0.0009902688788346315,0.00022665754844679247,0.00032141081854123675,0.00036118392751234444,0.0005936265333190693,-0.00038294967254004497,False
28,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,3.0,leave_target_out_policy_parameter_model,6,0.001401441765177393,0.0009871979500183608,0.9998898088742408,0.0014080280569507687,0.0009883009805562576,0.00022911196639005353,0.00030614893432231007,0.00034587749902816587,0.0005743265217024174,-0.00036189646188566904,False
28,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,10.0,leave_target_out_policy_parameter_model,6,0.001401441765177393,0.0009871979500183608,0.9998857903603359,0.0014034713019416098,0.0009875380723014277,0.000230102158389816,0.00030029364203897345,0.0003399878927215203,0.0005668584679354716,-0.0003537498327530475,False
29,5C_67PER_4C_NEWSTRUCTURE,S4,0.0,leave_target_out_policy_parameter_model,5,0.0010675042803545227,0.0009289866966414054,0.9997337806152313,9.99293719352523e-13,0.0011691613417892013,0.00032310709697254544,0.00010461840153410452,0.00013066647284816043,0.0002723961995707569,-0.0001616196539241388,True
29,5C_67PER_4C_NEWSTRUCTURE,S4,0.01,leave_target_out_policy_parameter_model,5,0.0010675042803545227,0.0009289866966414054,0.9997144352206103,4.65992579291573e-12,0.001143644798357253,0.00032354915730074926,0.00010713114071406738,0.00014783529372378298,0.00031919223128606955,-7.889888213852281e-05,False
29,5C_67PER_4C_NEWSTRUCTURE,S4,0.03,leave_target_out_policy_parameter_model,5,0.0010675042803545227,0.0009289866966414054,0.9997691372089733,0.00020376724968816163,0.001012723691966442,0.0003375638780118165,0.0001833246586680537,0.00021688014139233471,0.0004063024509350921,9.195304173115204e-05,False
29,5C_67PER_4C_NEWSTRUCTURE,S4,0.1,leave_target_out_policy_parameter_model,5,0.0010675042803545227,0.0009289866966414054,0.9998894849123667,0.00047105359599546666,0.000905071272533835,0.00035694875294548043,0.0001698116792908344,0.00020457740539518818,0.0004178843266791077,0.00010833773024043758,False
29,5C_67PER_4C_NEWSTRUCTURE,S4,0.3,leave_target_out_policy_parameter_model,5,0.0010675042803545227,0.0009289866966414054,1.0000316155796376,0.0006743631466757268,0.0008898759697925123,0.0003838464489034618,0.00010006822973891216,0.00011550845251066435,0.00021846662951863216,-9.536949288391217e-05,False
29,5C_67PER_4C_NEWSTRUCTURE,S4,1.0,leave_target_out_policy_parameter_model,5,0.0010675042803545227,0.0009289866966414054,1.0001966789100685,0.0008771914894405674,0.0009053596941262628,0.0004322315705693477,0.00023710109538812584,0.00026834160582697443,0.0004053279952141997,-0.00039789774531762134,False
29,5C_67PER_4C_NEWSTRUCTURE,S4,3.0,leave_target_out_policy_parameter_model,5,0.0010675042803545227,0.0009289866966414054,1.0002922747298182,0.0009901754159865835,0.0009187763702645742,0.0004676873593122277,0.00038112250897317514,0.00040517872422628063,0.0005819364832132523,-0.0005819364832132523,False
29,5C_67PER_4C_NEWSTRUCTURE,S4,10.0,leave_target_out_policy_parameter_model,5,0.0010675042803545227,0.0009289866966414054,1.0003369234384158,0.0010423858830910205,0.000925595856767733,0.00048575376670065995,0.0004492493748671267,0.0004717414221291437,0.000668986654837167,-0.000668986654837167,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,0.0,leave_target_out_policy_parameter_model,1,0.010528358087465033,0.0013061919675366564,1.0011043667000212,0.014097672837857903,0.0006568983248240569,0.00025402163395985765,0.0007345609369500661,0.0007781458615341671,0.0012396782749907187,-0.0012396782749907187,True
30,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,0.01,leave_target_out_policy_parameter_model,1,0.010528358087465033,0.0013061919675366564,0.9995386549921442,0.011268428924231692,0.0014098553861827511,0.0007857520928761828,0.0003268958711149805,0.00037793384421203204,0.0006425590014302873,-0.00015873040105007785,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,0.03,leave_target_out_policy_parameter_model,1,0.010528358087465033,0.0013061919675366564,0.9991777769088773,0.010848797592460858,0.00135170323273068,0.0009926363868711931,0.0008120344981125327,0.0008484379374580722,0.001212873971712991,0.0005522627930328872,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,0.1,leave_target_out_policy_parameter_model,1,0.010528358087465033,0.0013061919675366564,0.9989940463844834,0.010635733450020595,0.0013215199610262323,0.0011000260410901177,0.0010623335874389306,0.0011067592591383535,0.0015040302989312027,0.0009153936403373253,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,0.3,leave_target_out_policy_parameter_model,1,0.010528358087465033,0.0013061919675366564,0.9989333324756091,0.01056538675969801,0.001311485765450916,0.001135725179816329,0.001143153940447843,0.0011918594883172527,0.0016003258440919765,0.00103550989440937,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1.0,leave_target_out_policy_parameter_model,1,0.010528358087465033,0.0013061919675366564,0.9989110733948893,0.010539602663883969,0.0013078003956825928,0.0011488361881684002,0.0011727924181245309,0.0012232424118179433,0.001635639179495052,0.0010795604843909512,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,3.0,leave_target_out_policy_parameter_model,1,0.010528358087465033,0.0013061919675366564,0.9989046126638595,0.010532119432897799,0.0013067300731872977,0.0011526438735171946,0.0011813957877234804,0.0012323679395542422,0.0016458898094148244,0.001092347505314839,False
30,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,10.0,leave_target_out_policy_parameter_model,1,0.010528358087465033,0.0013061919675366564,0.9989023406237432,0.010529487878701291,0.001306353606322595,0.0011539831503494342,0.0011844214078278402,0.0012355788198594598,0.001649494733382273,0.001096844441050293,False
31,5C_67PER_4C_NEWSTRUCTURE,S4,0.0,leave_target_out_policy_parameter_model,5,0.001136770073342263,0.0009289866966414054,0.9994864059665717,7.723863066729894e-11,0.0006611292021450496,0.0005937441469070813,0.000812830337794126,0.0009123347288750357,0.0015643355035142026,0.0015643355035142026,True
31,5C_67PER_4C_NEWSTRUCTURE,S4,0.01,leave_target_out_policy_parameter_model,5,0.001136770073342263,0.0009289866966414054,0.9994994529749976,2.1827735165265783e-15,0.0006782872041291898,0.0005939047756685098,0.0007862645648324129,0.0008794030426825407,0.0015087506584765542,0.0015087506584765542,False
31,5C_67PER_4C_NEWSTRUCTURE,S4,0.03,leave_target_out_policy_parameter_model,5,0.001136770073342263,0.0009289866966414054,0.999521044110522,1.9689968194316455e-27,0.0007066780291835153,0.0005946661027222983,0.0007396903273003552,0.0008226420428139095,0.0014167784937879624,0.0014167784937879624,False
31,5C_67PER_4C_NEWSTRUCTURE,S4,0.1,leave_target_out_policy_parameter_model,5,0.001136770073342263,0.0009289866966414054,0.9995689531062921,1.8172368958504915e-16,0.000769660915230384,0.0005985460598686682,0.0006263616716242914,0.0006898235940151809,0.0012127559453701808,0.0012127559453701808,False
31,5C_67PER_4C_NEWSTRUCTURE,S4,0.3,leave_target_out_policy_parameter_model,5,0.001136770073342263,0.0009289866966414054,0.9996232411775264,8.043308906083962e-11,0.0008410085692149305,0.0006065218736167029,0.0004841307135037254,0.0005323104722353317,0.000981653239800484,0.000981653239800484,False
31,5C_67PER_4C_NEWSTRUCTURE,S4,1.0,leave_target_out_policy_parameter_model,5,0.001136770073342263,0.0009289866966414054,0.9999997611920909,0.0004810555201088487,0.0008561853690975482,0.0007228670491517935,9.901681905862381e-05,0.00013042368361033637,0.0003425426185457159,0.00033535517548299865,False
31,5C_67PER_4C_NEWSTRUCTURE,S4,3.0,leave_target_out_policy_parameter_model,5,0.001136770073342263,0.0009289866966414054,1.000304016545012,0.0008456051900345814,0.0008920093643777401,0.0008483948849935596,0.0004612420390292948,0.0004695689922982763,0.000605163756199345,-0.00023278479256805262,False
31,5C_67PER_4C_NEWSTRUCTURE,S4,10.0,leave_target_out_policy_parameter_model,5,0.001136770073342263,0.0009289866966414054,1.000469978544714,0.0010399443055203518,0.000915863989370609,0.00092505213093284,0.0007103148009140847,0.0007152736020077026,0.0008853680984527434,-0.0005509195238091458,False
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.0,leave_target_out_policy_parameter_model,6,0.0008711029639749952,0.0009570782722390441,0.9995449293610883,1.1988800369174127e-20,0.0006799890787166082,0.0006003602972471814,0.0005681165064616133,0.0006271138444445426,0.0012848881104626786,0.0010560615462218426,True
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.01,leave_target_out_policy_parameter_model,6,0.0008711029639749952,0.0009570782722390441,0.9995584183530832,3.130402648448989e-17,0.0006977217741600243,0.0006005378826235921,0.0005384695041109544,0.0005937225046698158,0.001228153855232006,0.0009986197564429977,False
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.03,leave_target_out_policy_parameter_model,6,0.0008711029639749952,0.0009570782722390441,0.9995807403480498,1.7882856118410583e-15,0.000727063164730758,0.0006013551018370656,0.00048702986797958923,0.000536573966950262,0.0011342810093959432,0.0009035761891231786,False
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.1,leave_target_out_policy_parameter_model,6,0.0008711029639749952,0.0009570782722390441,0.9996302847369333,3.287696593406457e-22,0.0007921739583245071,0.0006054830069704375,0.0003631141346947198,0.0004034111004085928,0.000925980144572347,0.0006926774036352112,False
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,0.3,leave_target_out_policy_parameter_model,6,0.0008711029639749952,0.0009570782722390441,0.9996864689706683,6.795872195031727e-15,0.0008659908390201494,0.0006139463972728804,0.00020973968077355075,0.0002532810865525021,0.0006898421490509898,0.00045359411457412957,False
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,1.0,leave_target_out_policy_parameter_model,6,0.0008711029639749952,0.0009570782722390441,0.9999510364296856,0.0003183820444952351,0.0008961956674778498,0.0006898527484800029,0.0001949032144059526,0.00022658423527461717,0.00043922502457349744,-3.942182921623516e-05,False
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,3.0,leave_target_out_policy_parameter_model,6,0.0008711029639749952,0.0009570782722390441,1.0002067568377242,0.0006251009824465922,0.0009260887922002222,0.0007866002232872689,0.0005510383257636331,0.0005759629998865075,0.0008532438711071899,-0.0005167117959699041,False
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,10.0,leave_target_out_policy_parameter_model,6,0.0008711029639749952,0.0009570782722390441,1.0003462545874808,0.0007886246781088949,0.0009460550666748573,0.0008465674756734442,0.0007604370840990127,0.0007834727189051684,0.0010845995327153357,-0.000784126535436469,False
